x,y,z,f
-9.826525355111019877e-01,2.446069408938362499e-01,-1.648769532056834075e-01,-9.826525355111019877e-01
4.429274731813737098e+00,-2.263304764119514978e+00,5.717176762172484494e-01,4.429274731813737098e+00
1.277011495751969372e+00,8.417509358721430024e-01,-8.774171108626740434e-01,1.277011495751969372e+00
2.083589008030787060e+00,-9.540331890254301062e-01,9.805911867635461743e-01,2.083589008030787060e+00
4.118316297547680804e+00,-1.932522399863015661e+00,9.095757458126536577e-01,4.118316297547680804e+00
1.058097358825974998e+00,4.380560238647951410e-01,-1.518163593653822363e-01,1.058097358825974998e+00
1.532106170054446048e+00,-2.552850522547206236e+00,1.215213013224857724e-01,1.532106170054446048e+00
1.159631090013972132e+00,-1.631607200480575726e+00,-9.993525373447292859e-01,1.159631090013972132e+00
9.995582893081516040e-01,-1.364379447675347246e+00,9.480403129416250518e-01,9.995582893081516040e-01
5.176102378436433504e-01,2.943644461308053462e+00,-5.457714878117228552e-02,5.176102378436433504e-01
5.543565915761944574e+00,-9.475937285014310874e-01,-8.186264122031430279e-01,5.543565915761944574e+00
2.361694807081616165e+00,6.148630286485019525e-01,-9.758434617710657344e-01,2.361694807081616165e+00
2.494183582575371538e+00,-1.938352315706454831e+00,-7.609110971062440498e-01,2.494183582575371538e+00
2.230883426500733235e-01,1.380796855924338207e+00,7.972796192159621320e-01,2.230883426500733235e-01
-1.573678933638005262e+00,1.477794568352219340e+00,9.838084692269708498e-01,-1.573678933638005262e+00
4.899021797876054407e+00,-8.854863686406804213e-01,-9.973880842540305824e-01,4.899021797876054407e+00
2.175296739509999799e+00,-1.841506077558052290e+00,6.687485575731919596e-01,2.175296739509999799e+00
2.362057939482942626e+00,3.922039139514722494e-01,-9.504083331724015871e-01,2.362057939482942626e+00
1.224857394381602127e+00,4.129441810800036361e-01,5.746465817157776490e-01,1.224857394381602127e+00
1.813478509526015525e+00,-2.302624566096885594e+00,3.144086706201740800e-01,1.813478509526015525e+00
2.748585575793413671e+00,4.618924381519883271e-01,-6.011320319759576591e-01,2.748585575793413671e+00
5.027853787660195195e+00,-2.161234218035457566e+00,8.525303869507205867e-02,5.027853787660195195e+00
8.424172269914524946e-01,-1.548216756904001512e+00,-9.705128710325754415e-01,8.424172269914524946e-01
6.120254429116323891e+00,3.086472178868059774e-02,-3.837782526455447707e-01,6.120254429116323891e+00
1.333955411798944724e+00,2.078426953076045747e-02,7.424856405448152508e-01,1.333955411798944724e+00
-1.813669758475651594e+00,1.099301962740847571e+00,9.873962489202496862e-01,-1.813669758475651594e+00
1.822274944656206153e-02,-2.674131449931090643e+00,7.326959948692844948e-01,1.822274944656206153e-02
-2.808933099428642333e+00,8.887772634946442540e-01,2.628383499667596990e-01,-2.808933099428642333e+00
2.334589785192697775e+00,1.762812730536168937e+00,-3.390291623207216665e-01,2.334589785192697775e+00
-2.600202510002560530e-01,2.217954111440370912e+00,-9.660809901179540082e-01,-2.600202510002560530e-01
3.544714426964746590e+00,-1.707775311526577688e+00,9.888487574936788427e-01,3.544714426964746590e+00
2.652085420834077834e+00,9.411622292399766110e-01,5.638261438109055668e-01,2.652085420834077834e+00
3.354122440322196308e+00,-1.682969319415905218e+00,9.894430861267314858e-01,3.354122440322196308e+00
-1.110162608517841321e+00,4.347332151811816314e-01,5.869787403210069421e-01,-1.110162608517841321e+00
-8.286355036721880785e-01,-1.333758534504831061e+00,-9.009762699945584874e-01,-8.286355036721880785e-01
2.895361874130673474e+00,-1.128489453779840668e-01,-4.152421691480069899e-01,2.895361874130673474e+00
-2.457208573087510395e+00,-5.777275993028296863e-01,8.444442728755452432e-01,-2.457208573087510395e+00
2.695600049724129921e+00,-3.396502865643921121e-01,6.803656223346015164e-01,2.695600049724129921e+00
4.161253711298410707e+00,2.201210595954928850e-01,3.951604429689990067e-02,4.161253711298410707e+00
6.387174250483822480e-01,-1.120733774972150210e+00,7.094328484761172060e-01,6.387174250483822480e-01
5.141591772081179457e+00,1.882606777296199851e+00,5.302124257261391360e-01,5.141591772081179457e+00
-2.300039166921172828e+00,-7.875328540007112132e-02,-9.465964812497695835e-01,-2.300039166921172828e+00
3.286004711797708921e+00,7.369676479611867448e-01,-5.961395914058125189e-01,3.286004711797708921e+00
3.907915516989234339e-01,1.963555707670171957e+00,-9.997944431249787822e-01,3.907915516989234339e-01
-2.121278465467075769e+00,1.473240335743771556e+00,8.058067283881595877e-01,-2.121278465467075769e+00
2.908029632649982155e+00,1.471178433514024553e+00,9.968963098470071671e-01,2.908029632649982155e+00
-2.390744298917907074e+00,-1.543139303419226227e+00,-5.216494041932711045e-01,-2.390744298917907074e+00
3.369766969787549193e+00,-2.543487871171591141e+00,2.432907335484616462e-01,3.369766969787549193e+00
4.174194931479310533e+00,1.954996296169783543e+00,8.893127315152316026e-01,4.174194931479310533e+00
-5.344731820032099651e-02,1.716678809955727747e+00,-9.556175868894436487e-01,-5.344731820032099651e-02
3.559123149067315861e+00,2.076227741747930455e+00,8.717271057659438105e-01,3.559123149067315861e+00
8.674169523078059107e-01,2.135077723126467486e+00,9.471278271714032027e-01,8.674169523078059107e-01
3.862597300372753839e+00,-6.594438936409287022e-01,-4.473746463798183859e-01,3.862597300372753839e+00
2.145483084890498660e+00,-1.760092669962005085e-01,-9.873785546496322008e-01,2.145483084890498660e+00
-2.978562721279890968e-01,1.458102388960506035e+00,-8.552660666402086553e-01,-2.978562721279890968e-01
-1.116865817551860207e+00,-2.165304312773370210e+00,-8.890194086353534475e-01,-1.116865817551860207e+00
4.916677354418878210e+00,9.518778114939181467e-01,-9.970928471231729207e-01,4.916677354418878210e+00
-2.701287835285868688e+00,1.268132455268295544e+00,5.547494711179032367e-02,-2.701287835285868688e+00
4.726108323150418400e+00,-1.731967922376461688e+00,8.781366333767122168e-01,4.726108323150418400e+00
-1.039604695029056280e+00,1.641459735534806841e+00,9.947878575541152513e-01,-1.039604695029056280e+00
-2.302474416999650553e-01,1.989280000290287509e+00,-9.988222994900876062e-01,-2.302474416999650553e-01
-2.846256703804702859e+00,6.707928141328783900e-01,3.541346812559886814e-01,-2.846256703804702859e+00
1.058445156187706182e+00,1.854237884489623900e+00,9.857614834998978948e-01,1.058445156187706182e+00
2.622328409929443715e+00,-4.315063057820851533e-01,7.418040214942923649e-01,2.622328409929443715e+00
1.390805573764927194e+00,1.075981087078057147e-01,7.961585084881348529e-01,1.390805573764927194e+00
1.583288567843631700e+00,-3.423759902981033387e-01,-9.253945978563618002e-01,1.583288567843631700e+00
4.496647472300507431e+00,-5.831080255502191223e-01,-8.455668835219585233e-01,4.496647472300507431e+00
-5.233622699315270133e-01,-8.593976651533814515e-01,9.638737622522773607e-02,-5.233622699315270133e-01
5.006977560609612965e+00,-1.711549644316895824e+00,-7.733876296960695562e-01,5.006977560609612965e+00
1.146425129425210354e+00,1.427276611724734412e+00,-9.841863736750622316e-01,1.146425129425210354e+00
4.346808415891127986e+00,2.131129786703912288e+00,-7.399660519497904820e-01,4.346808415891127986e+00
2.870024306716923324e+00,1.146241296309371757e-02,-4.813273578316366041e-01,2.870024306716923324e+00
3.905999902428979986e+00,5.841716675724324404e-01,3.382163417965969310e-01,3.905999902428979986e+00
2.699128339829371948e-01,-1.966740037617345394e+00,-9.993424843349706377e-01,2.699128339829371948e-01
-1.865495500386890271e+00,-2.110869608774772033e+00,-5.588188361078331168e-01,-1.865495500386890271e+00
2.823086697211577789e+00,8.413202945866016247e-01,2.636064620990267171e-01,2.823086697211577789e+00
2.390687918308256776e+00,-1.187956116958838182e-01,-9.133470801337724154e-01,2.390687918308256776e+00
2.026767269091868329e+00,-3.968093876990983482e-01,9.971910932998903077e-01,2.026767269091868329e+00
-1.730305737129680832e+00,1.785634498424010674e+00,-8.665184361065216834e-01,-1.730305737129680832e+00
1.784853537912651111e+00,5.396661010653048818e-01,9.481100270359967830e-01,1.784853537912651111e+00
7.581980251351717603e-01,1.081258890710572240e+00,7.319720940281848609e-01,7.581980251351717603e-01
-1.586063029463339047e-01,1.829813923804442188e+00,9.847767039322302685e-01,-1.586063029463339047e-01
-1.123402808631145167e+00,2.695019864192658599e+00,-3.891437972634347320e-01,-1.123402808631145167e+00
4.721952020622118162e+00,1.268589858002292292e+00,9.900936549001697617e-01,4.721952020622118162e+00
-1.294967893430840622e+00,-2.307419437525684458e+00,7.472387013916519383e-01,-1.294967893430840622e+00
-1.940796878652199853e+00,-2.206922747219070224e+00,2.919120585493634734e-01,-1.940796878652199853e+00
2.744494135911737853e+00,-1.174561763445191254e+00,1.167332483843320640e-01,2.744494135911737853e+00
3.414610627802348919e+00,5.849931856282549747e-01,-1.684239457724959754e-01,3.414610627802348919e+00
2.688235244424832970e+00,-1.175612509213465051e+00,9.895967485792265261e-01,2.688235244424832970e+00
2.850591790450593077e+00,6.374411505531653033e-01,-3.724629835847539372e-01,2.850591790450593077e+00
1.520437947081005881e+00,-2.505621081242475068e+00,3.273985032389999938e-01,1.520437947081005881e+00
5.511179148837225483e+00,-1.006559783834835686e+00,-8.192582360190101554e-01,5.511179148837225483e+00
5.773926349379336465e+00,9.694661524802825614e-01,6.113126858191905155e-01,5.773926349379336465e+00
4.078631519398945748e+00,-1.038418165570651919e+00,-8.862685036506599001e-01,4.078631519398945748e+00
4.777090994193063267e+00,1.905556589557772629e+00,7.570555672861274399e-01,4.777090994193063267e+00
3.547082355518696328e+00,-1.019983307902728509e+00,8.156842447542085317e-01,3.547082355518696328e+00
-3.645479434345761383e-01,-1.269293190018921269e+00,-7.349741265309740479e-01,-3.645479434345761383e-01
8.023070219874501863e-01,-5.942674277035708830e-01,2.046839212033667310e-02,8.023070219874501863e-01
1.040509579109313965e+00,-1.489733210817053011e-01,3.136591177614481141e-01,1.040509579109313965e+00
1.408256820388011699e+00,-1.297240239299739528e+00,2.742538578467913490e-01,1.408256820388011699e+00
2.688693811472648409e+00,-8.901906217104246788e-02,7.294133084159601932e-01,2.688693811472648409e+00
4.723616930810246473e+00,1.030472287970728429e+00,9.930719229963835826e-01,4.723616930810246473e+00
4.962018673514855038e+00,-1.055781059217094420e+00,9.871005631386554624e-01,4.962018673514855038e+00
1.822658293868181678e+00,2.315750899133689700e+00,-2.615066251218495230e-01,1.822658293868181678e+00
3.571862481110689824e+00,-1.041609334321658142e+00,8.314292932264726321e-01,3.571862481110689824e+00
1.900987304457475879e+00,2.263944665414628687e+00,-2.295586762506511835e-01,1.900987304457475879e+00
-1.719638900792796132e+00,8.375845717199612572e-01,9.921866075512827399e-01,-1.719638900792796132e+00
3.011191054906230402e+00,-2.318517296855453047e+00,-5.924938152631089583e-01,3.011191054906230402e+00
2.196808057786069135e+00,5.560915222588183049e-01,9.566687494858195917e-01,2.196808057786069135e+00
5.489571078508872048e+00,-9.349939732324528130e-01,8.518710159281045469e-01,5.489571078508872048e+00
3.366034136918285569e+00,-7.379060789247267049e-01,5.668580833776398764e-01,3.366034136918285569e+00
-2.946157354668507700e-01,-9.951569105843380836e-01,-2.730048351811737994e-01,-2.946157354668507700e-01
4.067708195774506486e+00,-1.100461044627323526e+00,9.128911949599035625e-01,4.067708195774506486e+00
1.912425039288681683e+00,1.358348607031095945e+00,-9.333770568928024813e-01,1.912425039288681683e+00
1.970964062411162399e+00,7.520632972773291236e-01,-9.887138906794709081e-01,1.970964062411162399e+00
-1.068946054953543667e+00,-2.666600609048244586e+00,-4.724006021385110943e-01,-1.068946054953543667e+00
5.313296171076737018e+00,-8.656645925038852774e-01,9.403616057494372793e-01,5.313296171076737018e+00
5.724387550162991722e+00,-2.446962719345900095e-01,8.352551290138637841e-01,5.724387550162991722e+00
2.008993971611602092e+00,1.773442053151162545e+00,7.203327217323145515e-01,2.008993971611602092e+00
3.880124299447195835e+00,2.388256398067944097e+00,5.746073752513750632e-01,3.880124299447195835e+00
6.501067244085028118e-01,2.907916312094308786e+00,1.442170962802036827e-01,6.501067244085028118e-01
-2.406831347465512305e+00,1.096200098092884323e+00,-7.522072264195849289e-01,-2.406831347465512305e+00
2.391286829196412000e+00,1.070611933544925787e+00,9.978977845175295291e-01,2.391286829196412000e+00
1.329643947710035468e+00,-2.661591099553015205e+00,-1.168221618282180574e-01,1.329643947710035468e+00
3.226674926879640637e+00,-2.013691120435746384e+00,-8.876519720887600107e-01,3.226674926879640637e+00
9.851559206511886213e-01,-2.561880483503047312e-01,-2.043520313103367458e-01,9.851559206511886213e-01
3.428487957778345141e+00,-5.862668000104148680e-01,-1.397595380032867485e-01,3.428487957778345141e+00
-1.960824514571336330e+00,1.417407305590876465e+00,-9.003969022638959041e-01,-1.960824514571336330e+00
2.259430246402301723e+00,-1.930791418372013846e+00,1.439531077954396276e-01,2.259430246402301723e+00
2.537037982439142692e+00,2.292256401457273718e+00,-3.464441632086079914e-01,2.537037982439142692e+00
2.168621406578749689e+00,3.696846021365015611e-01,-9.885951424145885680e-01,2.168621406578749689e+00
1.736037266325357820e+00,1.900719971838878974e+00,8.089217711440164216e-01,1.736037266325357820e+00
-2.606653112264913918e+00,-1.430466146546233830e+00,-1.262462653652573763e-01,-2.606653112264913918e+00
5.124750005556067300e+00,9.591062487848136531e-01,-9.776205330544341932e-01,5.124750005556067300e+00
4.331950524308713746e+00,-2.478878062725180076e+00,-2.925878106052241107e-02,4.331950524308713746e+00
3.882516992220494956e+00,1.427932481894064187e+00,9.857934007247696195e-01,3.882516992220494956e+00
6.137568950250298361e-01,-2.157610818233079097e+00,9.629997594364472224e-01,6.137568950250298361e-01
1.397004686496092329e+00,-2.411523966773144956e+00,-5.953847560442093734e-01,1.397004686496092329e+00
-1.642023167104590398e+00,-2.503662736218152052e+00,3.546738266116756383e-02,-1.642023167104590398e+00
5.943958128214018366e+00,-3.155064909769655923e-02,-6.584168245549344434e-01,5.943958128214018366e+00
4.592122790701886004e+00,-5.055091936264182184e-01,-8.711444703618527186e-01,4.592122790701886004e+00
1.472703812477524243e+00,1.174863683853822893e+00,5.364453695479767248e-01,1.472703812477524243e+00
-2.560263211693146523e+00,1.083996884715850761e+00,-6.154337484977202566e-01,-2.560263211693146523e+00
2.754614651729379027e+00,-8.799623035668162618e-01,-9.254255486690667887e-01,2.754614651729379027e+00
-2.658623691442021819e+00,-1.028138344979295571e+00,5.090201180956165361e-01,-2.658623691442021819e+00
-2.504981420316455321e+00,9.707778960727747597e-01,7.196015539580180587e-01,-2.504981420316455321e+00
5.172963658895985972e+00,7.785219624877068312e-02,9.980923624541282457e-01,5.172963658895985972e+00
2.080013173201421317e+00,8.157100467809199618e-01,-9.868633693463220169e-01,2.080013173201421317e+00
5.939222323139472515e+00,-8.914438137707009213e-01,-4.098627393592200185e-01,5.939222323139472515e+00
5.589020938114305892e+00,-7.905227614130090341e-01,8.380971602424024391e-01,5.589020938114305892e+00
1.107471824368123192e+00,2.749284712086484728e+00,-2.416259303792498703e-01,1.107471824368123192e+00
-1.945127293926816492e+00,-2.240219930996146136e+00,-1.975510786523552442e-01,-1.945127293926816492e+00
2.839254062573400628e+00,-7.527714017957425341e-01,2.975039703914365008e-01,2.839254062573400628e+00
3.815890017749325569e+00,2.359373987108358328e+00,-6.175095872996446689e-01,3.815890017749325569e+00
-2.206617586580438939e+00,-1.642341385118591290e+00,6.415310330618946288e-01,-2.206617586580438939e+00
-2.620176150499788470e+00,1.414052239512447962e+00,8.351095652482276588e-02,-2.620176150499788470e+00
2.100653941409887704e+00,-1.934527285101484750e+00,4.930755368656631332e-01,2.100653941409887704e+00
2.717402508295025054e+00,1.194481478168850863e+00,-9.892090310939271047e-01,2.717402508295025054e+00
1.057935322214261120e+00,-1.135743709272880875e-01,-3.596106695012115106e-01,1.057935322214261120e+00
-1.093680003757622643e+00,2.984622389303993595e-01,-4.997778139438384670e-01,-1.093680003757622643e+00
-7.836116250695746022e-01,-2.730363420916516848e+00,-5.134035653144952693e-01,-7.836116250695746022e-01
-2.094642794744368874e+00,-8.503831768310994299e-01,-9.604294596668587758e-01,-2.094642794744368874e+00
-6.310236736675276514e-01,9.880972818150068893e-01,-5.628957043571395369e-01,-6.310236736675276514e-01
2.976485679557127728e+00,-4.144130623150636961e-01,5.187497279854856869e-01,2.976485679557127728e+00
1.185838165235617137e+00,1.654871394914584570e+00,-9.959273494369986768e-01,1.185838165235617137e+00
4.221106761084704395e+00,1.009763295847694753e+00,-9.087680645844131710e-01,4.221106761084704395e+00
4.608033824516037491e+00,-7.137704307166549134e-01,9.301516981193993505e-01,4.608033824516037491e+00
1.001325586116212252e+00,4.616717716427211071e-01,4.386716836420797572e-01,1.001325586116212252e+00
9.242500872072246798e-01,-3.871908085765300989e-01,-2.501156935847084761e-02,9.242500872072246798e-01
5.165232779034674593e+00,3.901460759524675442e-02,9.969541910229753334e-01,5.165232779034674593e+00
1.086266213508391809e+00,-2.690994763255759592e-01,-3.287575451532163129e-01,1.086266213508391809e+00
-2.127538923288619710e+00,1.983804049413797399e+00,-3.952384072963500694e-01,-2.127538923288619710e+00
-9.104112877542550608e-01,1.184539459157010421e+00,8.614105091407422421e-01,-9.104112877542550608e-01
2.815226883486435572e+00,6.199326224864585289e-01,-4.500581997269649248e-01,2.815226883486435572e+00
1.057968323059772064e+00,-1.182000830308448602e+00,-9.106337707626569467e-01,1.057968323059772064e+00
1.643735788288096078e+00,1.251801927826521998e+00,6.833914888945047394e-01,1.643735788288096078e+00
-2.095312794063664441e+00,-2.139192005909437810e+00,2.738330166965442791e-02,-2.095312794063664441e+00
1.975782965760600307e+00,-1.284787252090249243e+00,-8.715335462870817951e-01,1.975782965760600307e+00
-1.424483374717314899e+00,2.056791330473333623e+00,-8.581421803269754234e-01,-1.424483374717314899e+00
-1.674777317363177698e+00,-1.374902470269868227e+00,9.825341526703222916e-01,-1.674777317363177698e+00
1.288994335097164878e+00,4.539416941001446215e-01,6.478774715543852425e-01,1.288994335097164878e+00
-1.606677433891084750e+00,-2.111561010674344985e+00,7.421933286952075992e-01,-1.606677433891084750e+00
-6.580007459519533475e-01,-7.599161925015142094e-01,-9.865303134900280102e-02,-6.580007459519533475e-01
2.683885414467754416e+00,-1.311230544034553080e+00,4.782451691997309344e-03,2.683885414467754416e+00
2.732597189773045887e+00,-4.105209586823012624e-01,7.647543554387257192e-01,2.732597189773045887e+00
-1.313013117214179237e+00,-1.640776523160460965e+00,9.890210234470182549e-01,-1.313013117214179237e+00
4.199861753127708042e+00,3.805071807261312111e-01,4.494881388577274817e-01,4.199861753127708042e+00
2.653773519057135211e+00,5.128352796309572081e-01,8.512592775563628811e-01,2.653773519057135211e+00
2.273166957919876552e+00,-1.591994031702093970e+00,8.705856504675311136e-01,2.273166957919876552e+00
3.964994022941987772e+00,-2.384394856318432065e+00,-5.691272818576084136e-01,3.964994022941987772e+00
4.348858266289053809e+00,-1.420557908763565802e+00,9.986605668840187189e-01,4.348858266289053809e+00
3.253425900238096524e+00,8.821824033451526326e-01,-7.534581821598743678e-01,3.253425900238096524e+00
-2.045398869326063185e+00,5.999493688081646292e-01,-9.860344987556826091e-01,-2.045398869326063185e+00
-8.419448815844720047e-01,-2.851989395734630506e+00,1.220887683578908284e-01,-8.419448815844720047e-01
4.087020188420917854e+00,-1.985349341964642855e+00,8.873036855370577403e-01,4.087020188420917854e+00
-1.888491464285027899e+00,-1.985722030968277263e+00,6.594055694777879451e-01,-1.888491464285027899e+00
-2.909457975831638787e+00,4.964068897068243946e-01,2.690502318506541868e-01,-2.909457975831638787e+00
-1.388004933005611452e+00,1.396049067769119301e+00,-9.969648582212455867e-01,-1.388004933005611452e+00
1.401645131514123621e+00,2.030005886438248641e+00,-8.770447093052684551e-01,1.401645131514123621e+00
-1.437793056600259023e+00,-1.717466655870481862e+00,9.639517271323416736e-01,-1.437793056600259023e+00
4.904936969706344740e+00,-1.135463095952062851e-01,9.538513185946010386e-01,4.904936969706344740e+00
5.819344362598773301e+00,1.071049685191965306e+00,4.758335989451978332e-01,5.819344362598773301e+00
1.504640345755671627e+00,5.053100370726453239e-01,8.260043627708645309e-01,1.504640345755671627e+00
8.944926228037227700e-01,-9.650393969220028012e-01,-7.291893085249580020e-01,8.944926228037227700e-01
1.791845995955503090e+00,-8.092450567577311737e-01,-9.222743230717134200e-01,1.791845995955503090e+00
4.620253638088438031e+00,-1.101955874064635132e+00,9.907732074094541819e-01,4.620253638088438031e+00
3.643745881821210286e+00,-2.446022198637316070e+00,5.202834478474132052e-01,3.643745881821210286e+00
3.259110870427915252e+00,-2.544026116459551456e+00,-2.055882616838795862e-01,3.259110870427915252e+00
-1.147935304169586113e+00,1.750305236668186382e+00,9.906579281710496954e-01,-1.147935304169586113e+00
-1.134144418253798303e+00,-1.952600440584325359e+00,9.587924713776725394e-01,-1.134144418253798303e+00
-3.603516084717464651e-01,2.282466750812220280e+00,-9.435136908759045316e-01,-3.603516084717464651e-01
1.381788785045240830e+00,2.643424307543434715e+00,-2.949839421862354358e-02,1.381788785045240830e+00
4.050966190263068256e+00,1.266985610639846715e+00,9.640794846220720471e-01,4.050966190263068256e+00
1.281333282101095872e+00,-2.433120742708921647e+00,6.388270160866816871e-01,1.281333282101095872e+00
2.914045263931895668e+00,1.159025937114814830e+00,-9.647464897970212672e-01,2.914045263931895668e+00
5.471672869873358103e+00,1.541313076441437113e+00,5.464339373069866390e-01,5.471672869873358103e+00
3.839057000560140764e+00,-2.370140177071291099e+00,6.016106280998502198e-01,3.839057000560140764e+00
-9.829752337412798191e-01,-8.664179693733126131e-01,7.259354203661997351e-01,-9.829752337412798191e-01
3.023215583631498671e+00,-2.793752819748609451e-01,2.750609322007765423e-01,3.023215583631498671e+00
-4.603040263888514838e-01,-1.014930240943030526e+00,-4.600153332348904112e-01,-4.603040263888514838e-01
2.716456402731314945e+00,8.017028433546915522e-01,5.285493031794641361e-01,2.716456402731314945e+00
3.384567633500735528e+00,-2.057444856312252934e+00,-8.725773353885980521e-01,3.384567633500735528e+00
-7.619211115834052528e-01,-1.581228765808202485e+00,-9.678208676345759764e-01,-7.619211115834052528e-01
-1.057995942397904399e+00,1.963507692401556204e+00,-9.668020214211766605e-01,-1.057995942397904399e+00
-3.355398886676984604e-01,1.288800802175019244e+00,7.434243344099816797e-01,-3.355398886676984604e-01
-1.676483191711382936e+00,-1.173074217551823395e+00,-9.950753558197219517e-01,-1.676483191711382936e+00
-3.693630123931399001e-01,-1.999352782640792858e+00,-9.964807185622304164e-01,-3.693630123931399001e-01
-7.539725113089903452e-01,-1.772415548149899767e+00,9.928922882192500188e-01,-7.539725113089903452e-01
2.811670691659047705e+00,-4.593323447403698800e-01,7.262208871321750303e-01,2.811670691659047705e+00
-2.262521612425770545e+00,9.769406651580270218e-01,-8.783968338427066147e-01,-2.262521612425770545e+00
4.088348921010953596e+00,-5.963462234813927676e-01,5.628645144453944260e-01,4.088348921010953596e+00
5.115013564356864606e+00,1.692154065163915977e+00,-7.292323139534021559e-01,5.115013564356864606e+00
-8.313528402155481722e-02,1.399736499162940184e+00,-8.015106041757014133e-01,-8.313528402155481722e-02
3.054110814563874676e+00,-2.136526627183336746e+00,-7.838038691742296171e-01,3.054110814563874676e+00
1.396763537531923354e-03,-2.543630877338268537e+00,-8.377777986004133481e-01,1.396763537531923354e-03
3.536603937750714799e+00,2.475116502812330310e+00,4.622310034088119579e-01,3.536603937750714799e+00
