x,y,z,f
-9.794459939909152535e-01,1.976594523066175779e-01,0.000000000000000000e+00,-9.794459939909152535e-01
-8.729902321927967002e-01,-4.863145596738651655e-01,0.000000000000000000e+00,-8.729902321927967002e-01
-7.275784936351095133e-01,-6.849154436731210716e-01,0.000000000000000000e+00,-7.275784936351095133e-01
-3.348057316379755011e-01,-9.416261719866609869e-01,0.000000000000000000e+00,-3.348057316379755011e-01
7.806663321316125170e-01,-6.237392176348306450e-01,0.000000000000000000e+00,7.806663321316125170e-01
8.613065878266047692e-02,9.954864152994140625e-01,0.000000000000000000e+00,8.613065878266047692e-02
6.259800527105241486e-01,7.794633367941641300e-01,0.000000000000000000e+00,6.259800527105241486e-01
-7.600812025296433960e-01,6.489514243246807812e-01,0.000000000000000000e+00,-7.600812025296433960e-01
-9.147475376323398466e-01,-4.029926182377300270e-01,0.000000000000000000e+00,-9.147475376323398466e-01
9.626405966599629327e-01,-2.679748030139241233e-01,0.000000000000000000e+00,9.626405966599629327e-01
-2.348835365367320516e-01,-9.711989654487092061e-01,0.000000000000000000e+00,-2.348835365367320516e-01
-8.902769727970485936e-02,-9.952525421736342359e-01,0.000000000000000000e+00,-8.902769727970485936e-02
9.797556856263793801e-01,-1.961424823428332131e-01,0.000000000000000000e+00,9.797556856263793801e-01
-9.074074713035122641e-02,9.951142504928033317e-01,0.000000000000000000e+00,-9.074074713035122641e-02
-5.764463730641994355e-02,9.977860446935288286e-01,0.000000000000000000e+00,-5.764463730641994355e-02
-8.474298448630931402e-01,5.305864491900509350e-01,0.000000000000000000e+00,-8.474298448630931402e-01
-3.517142946786575575e-01,9.359812642115128423e-01,0.000000000000000000e+00,-3.517142946786575575e-01
-6.205019285594763900e-01,-7.835798800376935214e-01,0.000000000000000000e+00,-6.205019285594763900e-01
9.539570966783881278e-01,-2.979537226951054496e-01,0.000000000000000000e+00,9.539570966783881278e-01
5.871085001224292110e-01,8.086734135941606727e-01,0.000000000000000000e+00,5.871085001224292110e-01
-9.871879462989179288e-01,-1.592773538920596588e-01,0.000000000000000000e+00,-9.871879462989179288e-01
-4.911872756549058860e-01,-8.706506783247285330e-01,0.000000000000000000e+00,-4.911872756549058860e-01
-9.980621869792170031e-01,4.808633414789385135e-02,0.000000000000000000e+00,-9.980621869792170031e-01
8.796506749383184998e-01,-4.747783344377177195e-01,0.000000000000000000e+00,8.796506749383184998e-01
-1.137204176213735540e-01,-9.932591397054897353e-01,0.000000000000000000e+00,-1.137204176213735540e-01
7.066897208056777124e-01,-7.066629598536479095e-01,0.000000000000000000e+00,7.066897208056777124e-01
7.681848800172719205e-01,6.390262212428197142e-01,0.000000000000000000e+00,7.681848800172719205e-01
2.912619871378020475e-01,9.561632098944170544e-01,0.000000000000000000e+00,2.912619871378020475e-01
9.164360857535625016e-01,3.994340784557791624e-01,0.000000000000000000e+00,9.164360857535625016e-01
4.583818038289034780e-01,-8.878683181461137774e-01,0.000000000000000000e+00,4.583818038289034780e-01
9.804801386235744154e-01,-1.925938768557279857e-01,0.000000000000000000e+00,9.804801386235744154e-01
9.914470602515548237e-01,1.242003946824522531e-01,0.000000000000000000e+00,9.914470602515548237e-01
2.419006248811139126e-01,-9.694694085088793045e-01,0.000000000000000000e+00,2.419006248811139126e-01
-1.210917842926438753e-01,-9.926186609113440973e-01,0.000000000000000000e+00,-1.210917842926438753e-01
8.444635791400734171e-01,-5.355183523621291908e-01,0.000000000000000000e+00,8.444635791400734171e-01
-1.372537872581654217e-01,9.899920797785881632e-01,0.000000000000000000e+00,-1.372537872581654217e-01
-2.582285085085678222e-01,-9.654449466445498285e-01,0.000000000000000000e+00,-2.582285085085678222e-01
8.842501471326433271e-02,9.953011957403057330e-01,0.000000000000000000e+00,8.842501471326433271e-02
9.164936681125719353e-01,3.993127262048731252e-01,0.000000000000000000e+00,9.164936681125719353e-01
-2.847823510589422846e-02,-9.991889981715700308e-01,0.000000000000000000e+00,-2.847823510589422846e-02
9.582824389411062072e-01,2.830209089031108238e-01,0.000000000000000000e+00,9.582824389411062072e-01
-2.792147627259760068e-01,-9.601851643672867365e-01,0.000000000000000000e+00,-2.792147627259760068e-01
-2.229971078593994682e-01,9.741287069881801042e-01,0.000000000000000000e+00,-2.229971078593994682e-01
-9.974008490987001929e-01,6.449726439044820014e-02,0.000000000000000000e+00,-9.974008490987001929e-01
7.799113512910891277e-01,-6.246639012956189951e-01,0.000000000000000000e+00,7.799113512910891277e-01
9.665569545331550994e-02,9.946367464988004059e-01,0.000000000000000000e+00,9.665569545331550994e-02
-9.711607986785164570e-01,2.382430231678772103e-01,0.000000000000000000e+00,-9.711607986785164570e-01
-5.740974750771861146e-01,8.184505646342923324e-01,0.000000000000000000e+00,-5.740974750771861146e-01
3.636619113519579116e-01,9.311574052532811674e-01,0.000000000000000000e+00,3.636619113519579116e-01
-9.726932245315143000e-01,2.307367048676081944e-01,0.000000000000000000e+00,-9.726932245315143000e-01
3.811716800340870237e-01,9.236971900092615373e-01,0.000000000000000000e+00,3.811716800340870237e-01
3.102020662928256511e-01,-9.498400823863686337e-01,0.000000000000000000e+00,3.102020662928256511e-01
-7.602513898998594088e-01,-6.487429826370718633e-01,0.000000000000000000e+00,-7.602513898998594088e-01
-2.398359419605178566e-01,9.699783071429863845e-01,0.000000000000000000e+00,-2.398359419605178566e-01
9.746612258564437692e-01,-2.210967967889416186e-01,0.000000000000000000e+00,9.746612258564437692e-01
-5.143731946358301999e-01,8.569363462143988475e-01,0.000000000000000000e+00,-5.143731946358301999e-01
-4.832255612157432823e-01,-8.748293084112365170e-01,0.000000000000000000e+00,-4.832255612157432823e-01
-1.017765826198964024e-01,-9.942233457484698222e-01,0.000000000000000000e+00,-1.017765826198964024e-01
-6.039947056265161651e-02,9.975636515616133071e-01,0.000000000000000000e+00,-6.039947056265161651e-02
9.990292470713230122e-01,2.408898547113710528e-02,0.000000000000000000e+00,9.990292470713230122e-01
7.789741755167480797e-01,-6.258117332395649601e-01,0.000000000000000000e+00,7.789741755167480797e-01
9.603613507665380578e-01,-2.758436726768060954e-01,0.000000000000000000e+00,9.603613507665380578e-01
4.950999230125891493e-01,8.685971625786359507e-01,0.000000000000000000e+00,4.950999230125891493e-01
6.053589026324961431e-01,7.949591258064077071e-01,0.000000000000000000e+00,6.053589026324961431e-01
-9.175621185850284522e-01,3.970610145340636721e-01,0.000000000000000000e+00,-9.175621185850284522e-01
-8.022060916788104068e-01,-5.967388920874747704e-01,0.000000000000000000e+00,-8.022060916788104068e-01
9.977939066822589798e-01,-5.474364105338970499e-02,0.000000000000000000e+00,9.977939066822589798e-01
9.734473303148407641e-01,-2.270428504271803094e-01,0.000000000000000000e+00,9.734473303148407641e-01
9.977066691490924510e-01,-5.690841811138804690e-02,0.000000000000000000e+00,9.977066691490924510e-01
2.958110613939395062e-02,9.991889981715700308e-01,0.000000000000000000e+00,2.958110613939395062e-02
-8.333612423239589173e-01,-5.516028640766076352e-01,0.000000000000000000e+00,-8.333612423239589173e-01
-9.173831315440715839e-01,3.974382217321845712e-01,0.000000000000000000e+00,-9.173831315440715839e-01
5.013262951567753339e-02,9.983924766566170117e-01,0.000000000000000000e+00,5.013262951567753339e-02
9.043657077415697687e-01,4.248718612462149546e-01,0.000000000000000000e+00,9.043657077415697687e-01
4.607956196243613856e-01,8.866014498876171324e-01,0.000000000000000000e+00,4.607956196243613856e-01
-6.131708588339062072e-01,7.890888215502487313e-01,0.000000000000000000e+00,-6.131708588339062072e-01
8.572166251299024875e-01,5.136352485254248590e-01,0.000000000000000000e+00,8.572166251299024875e-01
5.877871776793852643e-01,8.081634204953208611e-01,0.000000000000000000e+00,5.877871776793852643e-01
9.544500501955353045e-01,2.962518497258567751e-01,0.000000000000000000e+00,9.544500501955353045e-01
-7.155418537810107615e-01,-6.974469131913958453e-01,0.000000000000000000e+00,-7.155418537810107615e-01
-9.971884139140807513e-01,6.976878912622842821e-02,0.000000000000000000e+00,-9.971884139140807513e-01
6.539647493920570931e-02,9.971602516640027947e-01,0.000000000000000000e+00,6.539647493920570931e-02
-9.762746272706082085e-01,-2.131938339557766793e-01,0.000000000000000000e+00,-9.762746272706082085e-01
-8.910607880673320214e-01,4.529113854749660106e-01,0.000000000000000000e+00,-8.910607880673320214e-01
-5.547947880182697578e-01,-8.313752793371798067e-01,0.000000000000000000e+00,-5.547947880182697578e-01
9.074327683257084054e-01,-4.184081679909656959e-01,0.000000000000000000e+00,9.074327683257084054e-01
-5.929052827447414131e-01,8.043174140439268704e-01,0.000000000000000000e+00,-5.929052827447414131e-01
-5.802438659140402022e-01,-8.138318515540671205e-01,0.000000000000000000e+00,-5.802438659140402022e-01
1.779915571444062039e-01,9.833715477812854378e-01,0.000000000000000000e+00,1.779915571444062039e-01
9.390035179174365254e-01,-3.418042486410604597e-01,0.000000000000000000e+00,9.390035179174365254e-01
-7.142085763378501762e-01,-6.988350020468316881e-01,0.000000000000000000e+00,-7.142085763378501762e-01
5.605394612471022997e-01,8.277425680979005884e-01,0.000000000000000000e+00,5.605394612471022997e-01
-6.261606360201069088e-02,9.973847096720850347e-01,0.000000000000000000e+00,-6.261606360201069088e-02
5.440068273200804327e-01,8.381971723354657566e-01,0.000000000000000000e+00,5.440068273200804327e-01
4.784692754796409098e-01,8.773255997350176694e-01,0.000000000000000000e+00,4.784692754796409098e-01
-2.851683747582258732e-01,9.581975566226070828e-01,0.000000000000000000e+00,-2.851683747582258732e-01
4.454856709157514194e-01,-8.946367308293714515e-01,0.000000000000000000e+00,4.454856709157514194e-01
-9.605730516093465843e-01,2.751127965811689391e-01,0.000000000000000000e+00,-9.605730516093465843e-01
-1.385074109281565491e-01,9.897883461023725404e-01,0.000000000000000000e+00,-1.385074109281565491e-01
-8.707907894772061175e-01,4.901241062056049813e-01,0.000000000000000000e+00,-8.707907894772061175e-01
-7.358143804649946995e-02,9.964994931313668758e-01,0.000000000000000000e+00,-7.358143804649946995e-02
-8.390408856557415862e-02,-9.956661626299967427e-01,0.000000000000000000e+00,-8.390408856557415862e-02
9.426258998571056535e-01,3.322528124523239645e-01,0.000000000000000000e+00,9.426258998571056535e-01
-2.615249905797388252e-01,9.646324367881241590e-01,0.000000000000000000e+00,-2.615249905797388252e-01
-4.342156858109494366e-01,9.005516753043676381e-01,0.000000000000000000e+00,-4.342156858109494366e-01
3.587239033315640091e-01,9.332612938527024005e-01,0.000000000000000000e+00,3.587239033315640091e-01
-7.322966747432201051e-02,-9.965278909877836044e-01,0.000000000000000000e+00,-7.322966747432201051e-02
3.587351750278724438e-01,9.332564914317137417e-01,0.000000000000000000e+00,3.587351750278724438e-01
-3.201709106753994893e-01,9.465119931200578485e-01,0.000000000000000000e+00,-3.201709106753994893e-01
9.384958276840256186e-01,3.431429177678482212e-01,0.000000000000000000e+00,9.384958276840256186e-01
-1.048076981744863398e-02,-9.991889981715700308e-01,0.000000000000000000e+00,-1.048076981744863398e-02
-6.884626933530476611e-01,7.249779487891001573e-01,0.000000000000000000e+00,-6.884626933530476611e-01
-5.326118206026377866e-01,-8.454029379769918418e-01,0.000000000000000000e+00,-5.326118206026377866e-01
2.473801549865942695e-01,9.681188256380610646e-01,0.000000000000000000e+00,2.473801549865942695e-01
9.952431594182135077e-01,9.293670530826333986e-02,0.000000000000000000e+00,9.952431594182135077e-01
-4.395127722270522619e-01,8.977715498881276845e-01,0.000000000000000000e+00,-4.395127722270522619e-01
1.536030290020572175e-01,-9.873350693826010716e-01,0.000000000000000000e+00,1.536030290020572175e-01
5.307679078648961379e-01,-8.465689577417060407e-01,0.000000000000000000e+00,5.307679078648961379e-01
-6.198414633678606123e-01,7.840761874318242786e-01,0.000000000000000000e+00,-6.198414633678606123e-01
5.758990899614517822e-01,-8.170967388766474659e-01,0.000000000000000000e+00,5.758990899614517822e-01
9.607671520648235486e-01,2.744426840715622484e-01,0.000000000000000000e+00,9.607671520648235486e-01
-9.954662148660198273e-01,-9.109967842164087837e-02,0.000000000000000000e+00,-9.954662148660198273e-01
-6.065118425135350433e-02,9.975433311318921970e-01,0.000000000000000000e+00,-6.065118425135350433e-02
-9.340617061450854353e-01,3.548347353723051434e-01,0.000000000000000000e+00,-9.340617061450854353e-01
1.303205153356886137e-01,9.911188461366129410e-01,0.000000000000000000e+00,1.303205153356886137e-01
7.552493775077449012e-01,-6.548693356274905009e-01,0.000000000000000000e+00,7.552493775077449012e-01
